ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
161,101,269.961,24,24,284.43317222595215,3,0,3,16.88942133740522,130.0,168.89421337405219
162,102,299.697,24,24,258.9559712409973,10,0,12,23.48007313587933,130.0,234.80073135879337
163,103,386.861,24,24,245.5304412841797,7,0,16,29.898507447902908,180.0,298.98507447902904
164,104,295.268,24,24,261.86108207702637,12,0,8,20.463062864769803,110.0,204.63062864769802
165,105,333.8,24,24,267.6873302459717,8,0,12,17.7088925154222,130.0,177.088925154222
166,106,279.264,24,24,258.0509853363037,8,0,5,24.83002786175573,150.0,248.3002786175573
167,107,366.37,24,24,238.65857219696045,14,0,28,22.804763340317585,150.0,228.04763340317587
168,108,326.969,24,24,249.2771439552307,11,0,10,22.409496702871188,150.0,224.09496702871186
169,109,251.278,24,24,272.65411376953125,11,0,7,17.819622172626893,100.0,178.19622172626896
170,110,328.667,24,24,266.0671019554138,7,0,22,14.776301953886703,140.0,147.76301953886707
171,101,281.441,24,24,268.2525315284729,7,0,8,19.158218465327064,140.0,191.58218465327062
172,102,319.454,24,24,241.14121341705322,15,0,4,27.8625759000059,140.0,278.625759000059
173,103,278.159,24,24,269.91253447532654,8,0,10,20.29154815528227,120.0,202.91548155282274
174,104,310.114,24,24,262.9230136871338,11,0,15,26.923294169678975,110.0,269.2329416967898
175,105,278.34,24,24,282.56091499328613,6,0,5,8.13024009401506,120.0,81.30240094015059
176,106,444.922,24,24,275.9322609901428,5,0,40,26.892464897597133,110.0,268.92464897597137
177,107,314.74,24,24,268.576678276062,7,0,15,11.41104270266346,140.0,114.11042702663458
178,108,302.507,24,24,257.3806438446045,10,0,6,18.73118249425726,140.0,187.31182494257263
179,109,373.501,24,24,267.7221784591675,2,0,26,15.926068729797425,170.0,159.26068729797427
180,110,282.827,24,24,288.0445442199707,6,0,6,14.851517960013126,100.0,148.51517960013126
181,101,276.143,24,24,267.39587020874023,7,0,7,17.013755172193772,140.0,170.13755172193777
182,102,317.091,24,24,232.7197437286377,15,0,11,25.9341733980085,160.0,259.34173398008505
183,103,320.322,24,24,256.91496229171753,7,0,6,23.61676250101069,160.0,236.1676250101069
184,104,393.209,24,24,284.4309458732605,5,0,19,21.89683018522797,100.0,218.9683018522797
185,105,257.727,24,24,301.83882331848145,2,0,4,10.537226880299379,100.0,105.3722688029938
186,106,308.161,24,24,276.5110158920288,7,0,13,19.9632709078149,110.0,199.63270907814902
187,107,315.002,24,24,284.0835313796997,7,0,20,13.054900701113567,100.0,130.5490070111357
188,108,346.749,24,24,284.694806098938,2,0,10,21.017264135182252,130.0,210.17264135182253
189,109,331.252,24,24,255.81662940979004,9,0,16,15.611228143127235,150.0,156.11228143127232
190,110,350.149,24,24,280.4175271987915,4,0,19,10.274908914085682,130.0,102.74908914085684
191,101,310.233,24,24,311.9272041320801,0,0,9,16.909316944275883,80.0,169.09316944275884
192,102,297.627,24,24,243.36499118804932,16,0,11,18.78334532306388,130.0,187.83345323063875
193,103,270.736,24,24,287.9830973148346,5,0,6,21.723004708422298,100.0,217.23004708422292
194,104,270.102,24,24,284.887393951416,10,0,6,12.042006244727425,80.0,120.42006244727426
195,105,304.817,24,24,288.022189617157,6,0,7,9.926006224168335,100.0,99.26006224168333
196,106,277.3,24,24,249.1966028213501,9,0,6,21.011313770511304,170.0,210.11313770511302
197,107,325.169,24,24,242.82549667358398,14,0,12,13.914994726275811,150.0,139.14994726275808
198,108,332.335,24,24,282.8816261291504,6,0,18,22.06124666708064,100.0,220.61246667080636
199,109,335.804,24,24,245.8289189338684,12,0,20,23.903601876042504,150.0,239.0360187604251
200,110,327.597,24,24,287.7675929069519,3,0,8,14.108003481821566,120.0,141.08003481821567
201,101,254.111,24,24,294.28239250183105,2,0,3,10.72534637184726,120.0,107.25346371847262
202,102,357.567,24,24,245.19574403762817,9,0,20,24.347500369731566,170.0,243.47500369731563
203,103,339.262,24,24,275.1271085739136,4,0,11,27.90963346128529,130.0,279.0963346128529
204,104,377.553,24,24,287.2523684501648,2,0,18,20.82541487734151,120.0,208.25414877341512
205,105,296.613,24,24,287.63518047332764,2,0,8,12.882695765430867,130.0,128.82695765430867
206,106,313.196,24,24,276.8706455230713,4,0,15,22.097810342635135,130.0,220.97810342635137
207,107,329.286,24,24,271.3071575164795,7,0,19,10.642807979630875,130.0,106.42807979630875
208,108,305.202,24,24,260.39933252334595,9,0,17,18.668865860103285,140.0,186.68865860103287
209,109,470.35,24,24,278.1092600822449,3,0,20,26.30245185361787,120.0,263.02451853617873
210,110,305.847,24,24,266.0690504312515,10,0,11,16.436500547099712,120.0,164.36500547099712
211,101,279.202,24,24,282.5164260864258,4,0,6,13.278574007382336,130.0,132.78574007382335
